numeroApolice,total_veiculos,pct_autonomos,motorista_licenciado,classe_risco,sinistralidade_rc_declarada,sinistralidade_rcfv_declarada,valor_pago_historico,valor_sinistro_historico,qt_cias_anteriores,tipo_sinistro_predominante,lmi_por_veiculo,premio_por_veiculo,qt_coberturas_ativas,agravo_aplicado,desconto_aplicado,referral_pendente,tempo_cotacao_emissao,parcelas_com_juros,apolice_anterior,_perfil_gerador
RCT-2026-000112,0.732876712328767,0.6351035103510351,0.0,0.75,1.0,1.0,0.7179839492416378,0.7411815887109836,1.0,0.3333333333333333,0.25099086024409534,0.47071796789713266,0.25,1.0,0.0,1.0,0.10112359550561797,1.0,0.0,alto_risco
RCT-2025-000113,0.3013698630136986,0.8729724036233409,0.0,0.75,1.0,1.0,0.13199570888250106,0.14070188114630122,0.6666666666666666,1.0,0.04050237704876675,0.9469509779897376,0.125,0.0,0.0,0.0,0.0449438202247191,1.0,0.0,alto_risco
RCT-2025-000114,0.06164383561643835,0.18481848184818478,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.10191706917018734,0.36481111399410765,0.5,0.0,0.0,1.0,0.9213483146067415,0.0,0.0,referral
RCT-2025-000115,0.21232876712328766,0.5218404193360512,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.17932294729552223,0.2033973677240587,0.625,0.0,0.0,1.0,0.5617977528089887,1.0,0.0,referral
RCT-2025-000116,0.0547945205479452,0.10081008100810081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3458307326440516,0.23326826898119546,0.875,0.0,1.0,0.0,0.0898876404494382,0.0,0.0,alta_cobertura
RCT-2026-000117,0.0136986301369863,0.22178217821782176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115553010350433,0.32910679794620007,1.0,0.0,1.0,0.0,0.02247191011235955,0.0,1.0,alta_cobertura
RCT-2026-000118,0.26027397260273977,0.05409321419946872,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.37537261110414033,0.0726651105608016,1.0,0.0,1.0,0.0,0.011235955056179775,0.0,0.0,alta_cobertura
RCT-2024-000119,0.10273972602739725,0.18481848184818478,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.44989668322690324,0.2361131789430191,0.875,0.0,1.0,0.0,0.033707865168539325,0.0,1.0,alta_cobertura
RCT-2026-000120,0.07534246575342465,0.396039603960396,0.0,0.25,0.0,0.0,0.01976505378554983,0.0204029413250469,0.3333333333333333,0.0,0.3614349689980324,0.31885591022795673,0.75,1.0,0.0,1.0,0.6404494382022472,1.0,0.0,referral
RCT-2026-000121,0.3904109589041096,0.01848184818481848,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2365953087238647,0.26584595548568285,0.875,0.0,1.0,0.0,0.06741573033707865,0.0,0.0,alta_cobertura
RCT-2026-000122,0.26712328767123283,0.0792079207920792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4084596747080429,0.03910937030249767,0.75,0.0,0.0,1.0,0.056179775280898875,0.0,1.0,alta_cobertura
RCT-2024-000123,0.3082191780821918,0.23102310231023102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6126965167079854,0.059506603870534525,0.75,0.0,1.0,1.0,0.02247191011235955,0.0,1.0,alta_cobertura
RCT-2025-000124,0.0684931506849315,0.42650418888042646,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.2047866725934136,0.5638630275386478,0.5,0.0,0.0,1.0,0.2808988764044944,1.0,0.0,referral
RCT-2026-000125,0.06164383561643835,0.2772277227722772,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5494469150542061,0.28636315654926386,0.75,0.0,1.0,1.0,0.0449438202247191,0.0,1.0,alta_cobertura
RCT-2025-000126,0.2534246575342466,0.30495049504950494,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.29168698822973727,0.039397164631441384,1.0,0.0,0.0,0.0,0.10112359550561797,0.0,0.0,alta_cobertura
RCT-2025-000127,0.1506849315068493,0.17742574257425742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7700642013657816,0.3503826100735516,1.0,0.0,1.0,1.0,0.07865168539325842,0.0,0.0,alta_cobertura
RCT-2025-000128,0.6301369863013698,0.5836373110995309,0.0,1.0,0.0,1.0,0.6133899882513277,0.6716586352002586,1.0,1.0,0.3083064266314074,0.3950390034741424,0.0,0.0,0.0,0.0,0.056179775280898875,1.0,1.0,alto_risco
RCT-2025-000129,0.17123287671232876,0.11881188118811879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3604520862469103,0.0484620875852213,0.875,0.0,0.0,0.0,0.056179775280898875,0.0,1.0,alta_cobertura
RCT-2025-000130,0.34931506849315064,0.616061606160616,0.0,1.0,0.0,1.0,0.4090799984960084,0.48201195704024613,1.0,0.3333333333333333,0.03641843565645153,0.5465785402068322,0.625,0.0,0.0,0.0,0.10112359550561797,1.0,0.0,alto_risco
RCT-2025-000131,0.3904109589041096,0.18481848184818478,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3363115167672849,0.2711636146265584,1.0,0.0,1.0,0.0,0.0898876404494382,0.0,1.0,alta_cobertura
RCT-2026-000132,0.0958904109589041,0.4566103669190448,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.37704646513935114,0.21631070616305553,0.25,0.0,0.0,1.0,0.9550561797752808,1.0,0.0,referral
RCT-2025-000133,0.0958904109589041,0.1304601048340128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8104527601270376,0.025000905590694067,1.0,0.0,1.0,0.0,0.011235955056179775,0.0,0.0,alta_cobertura
RCT-2025-000134,0.0136986301369863,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7239640803210898,0.08783820820383792,0.875,0.0,1.0,0.0,0.07865168539325842,0.0,1.0,alta_cobertura
RCT-2024-000135,0.3904109589041096,0.7762376237623761,0.0,0.75,1.0,1.0,0.3833423006940098,0.4359640215777655,0.6666666666666666,1.0,0.37840777596718134,0.42264380461070933,0.25,0.0,0.0,0.0,0.0,0.0,1.0,alto_risco
RCT-2026-000136,0.452054794520548,0.6267757210503658,0.0,1.0,1.0,1.0,0.11881110364309766,0.13683037490305297,0.6666666666666666,0.3333333333333333,0.37280681044777475,0.29496783498886164,0.125,0.0,0.0,0.0,0.0898876404494382,1.0,1.0,alto_risco
RCT-2026-000137,0.6506849315068494,0.8033946251768034,0.0,0.75,0.0,1.0,0.08598346064433773,0.08506090128803578,0.3333333333333333,1.0,0.015230146717424314,0.44763193276694085,0.125,1.0,0.0,0.0,0.10112359550561797,0.0,1.0,alto_risco
RCT-2026-000138,0.1780821917808219,0.45885967907135533,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.2676957616797665,0.5043308853523447,0.0,0.0,0.0,1.0,0.8089887640449438,0.0,0.0,referral
RCT-2024-000139,0.9931506849315069,0.6968156275086967,0.0,1.0,1.0,1.0,0.7408169658014357,0.7586720789691016,1.0,0.3333333333333333,0.035929608168641713,0.6782004299687254,0.25,1.0,0.0,0.0,0.0449438202247191,1.0,0.0,alto_risco
RCT-2025-000140,0.14383561643835616,0.2772277227722772,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.42538915116449305,0.5677600058596106,0.375,0.0,0.0,1.0,0.4831460674157303,1.0,0.0,referral
RCT-2025-000141,0.04794520547945205,0.11089108910891088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6895052082237441,0.11231620498296696,0.875,0.0,1.0,0.0,0.07865168539325842,0.0,1.0,alta_cobertura
RCT-2024-000142,0.863013698630137,0.5759459666896922,0.0,0.75,1.0,1.0,0.03381522062473215,0.039474563358261196,0.3333333333333333,0.3333333333333333,0.18595936136890812,0.44223510730296295,0.5,0.0,0.0,0.0,0.011235955056179775,1.0,0.0,alto_risco
RCT-2026-000143,0.0136986301369863,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7810438916168051,0.1994259711921627,0.75,0.0,1.0,0.0,0.056179775280898875,0.0,0.0,alta_cobertura
RCT-2025-000144,0.14383561643835616,0.09240924092409239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6733122817492159,0.14738344263188013,0.875,0.0,1.0,0.0,0.0,0.0,0.0,alta_cobertura
RCT-2025-000145,0.0821917808219178,0.5174917491749175,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.26719024360077975,0.2877767556970033,0.25,0.0,0.0,1.0,0.7752808988764044,0.0,0.0,referral
RCT-2025-000146,0.684931506849315,0.7859271364029606,0.0,1.0,1.0,1.0,0.6436851917208827,0.6435840889752555,1.0,0.6666666666666666,0.08543292325922508,0.9636521747010862,0.375,0.0,0.0,0.0,0.10112359550561797,1.0,1.0,alto_risco
RCT-2026-000147,0.547945205479452,0.9085053083621614,1.0,0.75,0.0,1.0,0.5072222918814344,0.48678325295135405,0.6666666666666666,0.6666666666666666,0.17845385325206387,0.928574546712853,0.375,0.0,0.0,1.0,0.0898876404494382,1.0,1.0,alto_risco
RCT-2024-000148,0.29452054794520544,0.3133878605251829,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4688907513733237,0.01450466541037776,0.75,0.0,1.0,0.0,0.011235955056179775,0.0,1.0,alta_cobertura
RCT-2024-000149,0.0,0.36963696369636956,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.10222995019538733,0.17256684269966777,0.5,0.0,0.0,1.0,0.8651685393258426,1.0,0.0,referral
RCT-2026-000150,0.3972602739726028,0.7816912838824865,0.0,1.0,1.0,1.0,0.8710605235956667,0.8777937230686628,1.0,0.3333333333333333,0.080528080705422,0.5591795242233288,0.375,1.0,0.0,0.0,0.02247191011235955,0.0,1.0,alto_risco
RCT-2025-000151,0.0958904109589041,0.4566103669190448,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.31139011906871317,0.23436007441510248,0.625,0.0,0.0,1.0,0.19101123595505617,1.0,0.0,referral
RCT-2026-000152,0.2054794520547945,0.504050405040504,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.24048808379979386,0.526033566701311,0.375,0.0,0.0,1.0,0.3707865168539326,1.0,0.0,referral
RCT-2026-000153,0.8356164383561644,0.8605148514851484,0.0,1.0,1.0,0.0,0.7151546484816356,0.7686229640097778,1.0,0.6666666666666666,0.19253112701041292,0.611133690239791,0.5,1.0,0.0,0.0,0.0,0.0,0.0,alto_risco
RCT-2024-000154,0.0410958904109589,0.36963696369636956,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.12414115037293771,0.36095736681141216,0.5,0.0,0.0,1.0,0.9775280898876404,1.0,0.0,referral
RCT-2024-000155,0.03424657534246575,0.0,1.0,0.25,0.0,0.0,0.009553535885903523,0.008628543450973521,0.3333333333333333,1.0,0.5925562881852873,0.32975586112659,0.875,0.0,1.0,0.0,0.06741573033707865,0.0,1.0,alta_cobertura
RCT-2026-000156,0.14383561643835616,0.46204620462046203,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.10957519279362621,0.35921003222679465,0.5,0.0,0.0,1.0,0.19101123595505617,1.0,0.0,referral
RCT-2025-000157,0.2534246575342466,0.30495049504950494,0.0,0.75,1.0,0.0,0.021538399386056107,0.021171174914497104,0.3333333333333333,0.0,0.3529399423420755,0.42423396402339514,0.75,0.0,0.0,1.0,0.9325842696629213,1.0,0.0,referral
RCT-2025-000158,0.136986301369863,0.14464055101162288,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.23175503736788433,0.34725782576059,0.625,0.0,1.0,0.0,0.056179775280898875,0.0,0.0,alta_cobertura
RCT-2025-000159,0.32191780821917804,0.13306930693069305,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5520940740355753,0.22903330547145928,0.875,0.0,1.0,0.0,0.02247191011235955,0.0,1.0,alta_cobertura
RCT-2026-000160,0.1643835616438356,0.08214154748808213,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2914917222192527,0.1646650061185957,0.75,0.0,0.0,0.0,0.07865168539325842,0.0,1.0,alta_cobertura
RCT-2026-000161,0.363013698630137,0.198019801980198,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5963266316232593,0.018173918652902354,0.75,0.0,1.0,0.0,0.0,0.0,0.0,alta_cobertura
RCT-2025-000162,0.3835616438356164,0.26313139788555123,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.35008943164189266,0.33492997938674623,0.875,0.0,1.0,0.0,0.0449438202247191,0.0,1.0,alta_cobertura
RCT-2024-000163,0.1506849315068493,0.13306930693069305,1.0,0.5,0.0,0.0,0.008553285350773033,0.010738730156379023,0.3333333333333333,0.0,0.5221468513805351,0.42070757590844715,0.625,0.0,0.0,1.0,0.3932584269662921,1.0,0.0,referral
RCT-2026-000164,0.6575342465753424,0.6608660866086608,0.0,0.75,1.0,1.0,0.048150718346860036,0.048480250569905584,0.3333333333333333,0.3333333333333333,0.035024253820614804,0.2650785514920941,0.75,0.0,0.0,0.0,0.10112359550561797,0.0,0.0,alto_risco
RCT-2026-000165,0.1095890410958904,0.23345492443981236,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.530325336356313,0.11453835615211921,0.625,1.0,0.0,1.0,0.8089887640449438,1.0,0.0,referral
RCT-2024-000166,0.21232876712328766,0.489225393127548,0.0,0.75,0.0,1.0,0.4667991869571828,0.522489069901145,1.0,1.0,0.20799741864105364,0.8393816266757441,0.0,1.0,0.0,0.0,0.07865168539325842,0.0,1.0,alto_risco
RCT-2026-000167,0.0410958904109589,0.36963696369636956,1.0,0.25,0.0,0.0,0.00623467617008537,0.006652198441319662,0.3333333333333333,0.0,0.10268870342751724,0.09827423004312158,0.5,0.0,0.0,1.0,0.7865168539325842,1.0,0.0,referral
RCT-2025-000168,0.273972602739726,0.722081510476629,1.0,0.75,1.0,1.0,0.11105127951298933,0.1338602975504532,0.3333333333333333,0.3333333333333333,0.04616290955426611,0.550320614639072,0.5,0.0,0.0,0.0,0.02247191011235955,0.0,1.0,alto_risco
RCT-2025-000169,0.23972602739726026,0.17509119332985928,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.14299624630536867,0.143438373497131,0.375,1.0,0.0,1.0,0.2921348314606741,1.0,0.0,referral
RCT-2024-000170,0.0136986301369863,0.22178217821782176,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.7288584395657649,0.011529545873793734,0.875,0.0,1.0,0.0,0.10112359550561797,0.0,0.0,alta_cobertura
RCT-2025-000171,0.07534246575342465,0.1584158415841584,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.11078197641666154,0.5277102574143544,0.75,0.0,0.0,1.0,0.2584269662921348,1.0,0.0,referral
RCT-2024-000172,0.13013698630136986,0.050405040504050404,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9996361812359048,0.17347832076081865,0.625,0.0,1.0,0.0,0.0449438202247191,0.0,1.0,alta_cobertura
RCT-2024-000173,0.26712328767123283,0.3168316831683168,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.3011362728833228,0.23099266862497664,0.875,0.0,1.0,0.0,0.06741573033707865,0.0,1.0,alta_cobertura
RCT-2025-000174,0.17123287671232876,0.198019801980198,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.1021131447343887,0.4494937508656968,0.375,0.0,0.0,1.0,0.15730337078651685,1.0,0.0,referral
RCT-2025-000175,0.23972602739726026,0.4377279833246482,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2944740380217681,0.49664304794590614,0.625,0.0,0.0,1.0,0.9325842696629213,0.0,0.0,referral
RCT-2025-000176,0.9246575342465754,0.6990959965561773,1.0,0.75,1.0,1.0,0.3302325330297573,0.3453257323473904,0.6666666666666666,0.6666666666666666,0.30905964306845857,0.2638239968950595,0.25,0.0,0.0,0.0,0.011235955056179775,0.0,1.0,alto_risco
RCT-2025-000177,0.4726027397260274,0.9856985698569856,0.0,0.75,1.0,1.0,0.15085212650701574,0.15752876923659098,0.3333333333333333,0.6666666666666666,0.07074498644895466,0.4435539979041006,0.625,1.0,0.0,0.0,0.056179775280898875,1.0,1.0,alto_risco
RCT-2026-000178,0.9999999999999999,0.8558708219815269,0.0,1.0,1.0,1.0,0.6207177861480762,0.6395969034557641,1.0,0.3333333333333333,0.03523260294065583,0.5834692593558757,0.25,1.0,0.0,0.0,0.0449438202247191,0.0,0.0,alto_risco
RCT-2026-000179,0.136986301369863,0.09642703400774859,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9513850130896727,0.11764491501302787,0.875,0.0,1.0,0.0,0.011235955056179775,0.0,1.0,alta_cobertura
RCT-2026-000180,0.0684931506849315,0.0853008377760853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9310384453135129,0.06099541982853157,1.0,0.0,1.0,0.0,0.07865168539325842,0.0,1.0,alta_cobertura
RCT-2026-000181,0.19863013698630136,0.2772277227722772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7242933058774569,0.10176124873297099,0.875,0.0,1.0,0.0,0.011235955056179775,0.0,1.0,alta_cobertura
RCT-2026-000182,0.3835616438356164,0.22554119818761537,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7634324223239718,0.19868808888954242,0.875,0.0,0.0,0.0,0.056179775280898875,0.0,1.0,alta_cobertura
RCT-2025-000183,0.04794520547945205,0.4435643564356435,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.11313246389874021,0.14511019722249352,0.625,0.0,0.0,1.0,0.595505617977528,0.0,0.0,referral
RCT-2024-000184,0.03424657534246575,0.1386138613861386,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.7934594830864959,0.1776246531627536,0.75,0.0,1.0,0.0,0.0449438202247191,0.0,0.0,alta_cobertura
RCT-2025-000185,0.9383561643835616,0.8633663366336632,1.0,0.75,0.0,1.0,0.43428830003797014,0.42181917235734334,0.6666666666666666,0.3333333333333333,0.13896126034261613,0.6210508466435218,0.125,1.0,0.0,0.0,0.0898876404494382,1.0,0.0,alto_risco
RCT-2026-000186,0.21232876712328766,0.42399534071054157,1.0,0.75,0.0,0.0,0.010940767174883965,0.011202930166502492,0.3333333333333333,0.0,0.27342043940642935,0.19670916156278667,0.625,0.0,0.0,1.0,0.2696629213483146,0.0,0.0,referral
RCT-2025-000187,0.2191780821917808,0.22178217821782176,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4287844475706122,0.3929300374938484,0.625,0.0,0.0,1.0,0.5168539325842696,1.0,0.0,referral
RCT-2025-000188,0.34246575342465757,0.020922847001681295,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5984497028288077,0.20360907307665727,1.0,0.0,0.0,0.0,0.07865168539325842,0.0,1.0,alta_cobertura
RCT-2025-000189,0.136986301369863,0.09642703400774859,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3621530812991707,0.03743415760715196,0.875,0.0,1.0,0.0,0.056179775280898875,0.0,1.0,alta_cobertura
RCT-2025-000190,0.02054794520547945,0.36963696369636956,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.43577167206726664,0.07359535436495246,0.625,0.0,1.0,0.0,0.10112359550561797,0.0,1.0,alta_cobertura
RCT-2025-000191,0.13013698630136986,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.67635714317708,0.3090703082626371,1.0,0.0,1.0,0.0,0.033707865168539325,0.0,1.0,alta_cobertura
RCT-2026-000192,0.18493150684931506,0.5174917491749175,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3948295593261262,0.160374014807751,0.375,1.0,0.0,1.0,0.4382022471910112,1.0,0.0,referral
RCT-2026-000193,0.3835616438356164,0.5262627957711025,0.0,1.0,0.0,0.0,0.28479210816148015,0.3207510915438795,0.6666666666666666,0.6666666666666666,0.04273960014049416,0.3531900293973686,0.125,0.0,0.0,0.0,0.0898876404494382,0.0,1.0,alto_risco
RCT-2025-000194,0.23972602739726026,0.5544554455445544,0.0,1.0,1.0,1.0,0.41061641020624495,0.3898739732988943,0.6666666666666666,0.6666666666666666,0.3242980207383602,0.7039891971365915,0.125,0.0,0.0,0.0,0.0449438202247191,0.0,1.0,alto_risco
RCT-2025-000195,0.8698630136986302,0.8615384615384615,0.0,1.0,1.0,1.0,0.20310231673633225,0.23869087206690393,0.3333333333333333,0.3333333333333333,0.2691122527988574,0.8688018362445542,0.0,1.0,0.0,0.0,0.07865168539325842,0.0,0.0,alto_risco
RCT-2025-000196,0.28767123287671237,0.09856985698569856,1.0,0.25,0.0,0.0,0.004456831734434628,0.00420649071471757,0.3333333333333333,1.0,0.4043809354113762,0.3169233096509177,0.75,0.0,0.0,0.0,0.033707865168539325,0.0,1.0,alta_cobertura
RCT-2025-000197,0.19863013698630136,0.20792079207920788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44952048617238416,0.3571714849078325,0.75,0.0,1.0,0.0,0.10112359550561797,0.0,1.0,alta_cobertura
RCT-2024-000198,0.15753424657534246,0.3838537699923838,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.5117539136186479,0.5806780607099655,0.625,0.0,0.0,1.0,0.8314606741573033,1.0,0.0,referral
RCT-2025-000199,0.9315068493150684,0.7499109623192535,0.0,1.0,0.0,1.0,0.29617852661330446,0.3504175470113358,0.6666666666666666,0.3333333333333333,0.3379847486619386,0.4605326597671843,0.5,0.0,0.0,1.0,0.0898876404494382,0.0,0.0,alto_risco
RCT-2024-000200,0.5547945205479452,0.6864686468646864,0.0,0.75,1.0,1.0,0.23525530108694617,0.22686622863451064,1.0,0.3333333333333333,0.22475439269754943,0.6888057660355777,0.625,0.0,0.0,1.0,0.07865168539325842,0.0,0.0,alto_risco
RCT-2026-000201,0.0,0.36963696369636956,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.17316199929968495,0.08996447132333374,0.5,0.0,0.0,1.0,0.6179775280898876,1.0,0.0,referral
RCT-2026-000202,0.0547945205479452,0.3024302430243024,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.37665445891264626,0.41967539110637836,0.625,0.0,0.0,1.0,0.4382022471910112,0.0,0.0,referral
RCT-2026-000203,0.0684931506849315,0.25590251332825587,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.36969661813340415,0.23605263744835214,1.0,0.0,1.0,0.0,0.06741573033707865,0.0,1.0,alta_cobertura
RCT-2025-000204,0.1095890410958904,0.23345492443981236,0.0,0.75,0.0,0.0,0.003909878115653997,0.00530509529294261,0.3333333333333333,0.0,0.41291768888115443,0.4537593811889031,0.75,0.0,0.0,1.0,0.4157303370786517,0.0,0.0,referral
RCT-2025-000205,0.1643835616438356,0.8214154748808212,1.0,0.75,1.0,1.0,0.5873805227212264,0.6164945466543275,1.0,0.3333333333333333,0.33136977103245924,0.602708533408445,0.5,1.0,0.0,0.0,0.07865168539325842,0.0,0.0,alto_risco
RCT-2026-000206,0.9315068493150684,0.8057553956834532,0.0,0.75,0.0,1.0,0.2051488058991811,0.23199720720374706,0.3333333333333333,0.3333333333333333,0.11277280052808575,0.3461013006705847,0.5,0.0,0.0,0.0,0.10112359550561797,0.0,0.0,alto_risco
RCT-2026-000207,0.28767123287671237,0.7885588558855885,1.0,0.75,1.0,1.0,0.44302121506881825,0.44074125755908256,1.0,0.3333333333333333,0.13088499955970195,0.4416048768350557,0.5,1.0,0.0,0.0,0.0449438202247191,0.0,1.0,alto_risco
RCT-2024-000208,0.40410958904109584,0.8406259980836792,0.0,0.75,0.0,1.0,0.17893914458548718,0.1705581231243811,0.3333333333333333,0.3333333333333333,0.16229968752820823,0.8153484211872386,0.375,1.0,0.0,0.0,0.02247191011235955,1.0,1.0,alto_risco
RCT-2025-000209,0.18493150684931506,0.33267326732673264,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8396081645630548,0.1935221980624987,0.75,0.0,1.0,1.0,0.0,0.0,1.0,alta_cobertura
RCT-2026-000210,0.4383561643835616,0.6620363528890201,0.0,1.0,1.0,1.0,0.5006268281754512,0.4771783622135589,0.6666666666666666,0.6666666666666666,0.324340655606113,0.7991217248722178,0.375,1.0,0.0,0.0,0.0898876404494382,1.0,0.0,alto_risco
RCT-2025-000211,0.3356164383561644,0.0853008377760853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6821157333153456,0.3124483420503265,1.0,0.0,1.0,0.0,0.056179775280898875,0.0,0.0,alta_cobertura
RCT-2026-000212,0.22602739726027396,0.2464246424642464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34138193810956885,0.006034077568421892,1.0,0.0,0.0,0.0,0.0898876404494382,0.0,1.0,alta_cobertura
RCT-2026-000213,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.11809257176985305,0.445524776908198,0.375,0.0,0.0,1.0,0.8426966292134831,1.0,0.0,referral
RCT-2026-000214,0.3904109589041096,0.05544554455445544,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.8539492408620021,0.15714766511325284,0.75,0.0,1.0,0.0,0.0449438202247191,0.0,1.0,alta_cobertura
RCT-2026-000215,0.136986301369863,0.28928110202324575,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2679178424028302,0.24052724121572522,0.875,0.0,0.0,1.0,0.3932584269662921,1.0,0.0,referral
RCT-2025-000216,0.06164383561643835,0.09240924092409239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6460164001142633,0.27977850820781663,0.75,0.0,1.0,0.0,0.011235955056179775,0.0,1.0,alta_cobertura
RCT-2026-000217,0.0,0.0,0.0,0.75,1.0,1.0,0.010486603816209987,0.013325588484466667,0.3333333333333333,0.0,0.2767819271909906,0.22012710956088882,0.625,0.0,0.0,1.0,0.5168539325842696,0.0,0.0,referral
RCT-2025-000218,0.21232876712328766,0.326150262085032,1.0,0.25,1.0,0.0,0.006477127679331257,0.006808030226288073,0.3333333333333333,1.0,0.8698081151924723,0.29094453259580183,1.0,0.0,1.0,0.0,0.0,0.0,1.0,alta_cobertura
RCT-2025-000219,0.1506849315068493,0.17742574257425742,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.3322750996524608,0.3279753601139242,0.375,0.0,0.0,1.0,0.4719101123595505,1.0,0.0,referral
RCT-2024-000220,0.22602739726027396,0.4312431243124312,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.24413581132908735,0.31419003480730706,0.375,0.0,0.0,1.0,0.9213483146067415,0.0,0.0,referral
RCT-2026-000221,0.26027397260273977,0.2704660709973436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8653057158114433,0.2981094569714288,0.75,0.0,1.0,1.0,0.06741573033707865,0.0,1.0,alta_cobertura
RCT-2026-000222,0.9999999999999999,0.4763107183201541,1.0,1.0,1.0,1.0,0.5483447728634302,0.5879849684453203,1.0,1.0,0.24036979383862633,0.8409598269579641,0.375,1.0,0.0,0.0,0.011235955056179775,1.0,0.0,alto_risco
RCT-2026-000223,0.8493150684931506,0.47150541825836123,1.0,1.0,1.0,1.0,0.6694810220900232,0.665817095800054,1.0,0.3333333333333333,0.020615598461022178,0.6690304228225787,0.375,1.0,0.0,0.0,0.056179775280898875,0.0,0.0,alto_risco
RCT-2025-000224,0.11643835616438356,0.16633663366336632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365524158429418,0.06769442034855117,1.0,0.0,0.0,0.0,0.033707865168539325,0.0,0.0,alta_cobertura
